run;timestamp;sistema;query_id;carga;categoria;metrica;unidade;valor;tempo;num_tuplas;observacao
1;2026-05-09 22:48:50;sistema_arthur;35;Média de votos úteis por nota;Group By;tuplas por milissegundos;tp/ms;0.015321345769563047;326.3421;5;cache quente
1;2026-05-09 22:48:50;sistema_arthur;36;Quantidade de produtos por categoria;Group By;tuplas por milissegundos;tp/ms;87.85813559961173;285.5171;25085;cache quente
1;2026-05-09 22:48:50;sistema_arthur;37;Top 20 produtos mais baixados;Order By;tuplas por milissegundos;tp/ms;0.3480323157581464;57.4659;20;cache quente
1;2026-05-09 22:48:51;sistema_arthur;38;Top 30 reviews mais úteis;Order By;tuplas por milissegundos;tp/ms;0.07550797632457122;397.3090;30;cache quente
1;2026-05-09 22:48:53;sistema_arthur;39;Produtos acima da média global de avaliações;Subquery;tuplas por milissegundos;tp/ms;101.6417224991481;2538.3277;258000;cache quente
1;2026-05-09 22:48:56;sistema_arthur;40;Produtos com mais reviews que a média;Subquery;tuplas por milissegundos;tp/ms;22.460522296037073;2943.6092;66115;cache quente
2;2026-05-09 22:48:56;sistema_arthur;1;Busca básica de produto por ASIN;Lookup Simples;tuplas por milissegundos;tp/ms;0.1627436760196239;6.1446;1;cache quente
2;2026-05-09 22:48:56;sistema_arthur;2;Busca do identificador interno do produto;Lookup Simples;tuplas por milissegundos;tp/ms;2.6208335403344853;0.3816;1;cache quente
2;2026-05-09 22:48:57;sistema_arthur;3;Busca de reviews de um produto;Lookup Simples;tuplas por milissegundos;tp/ms;0.07130482614693245;168.2916;12;cache quente
2;2026-05-09 22:48:57;sistema_arthur;4;Busca de produtos similares;Lookup Simples;tuplas por milissegundos;tp/ms;17.87699930824955;0.2797;5;cache quente
2;2026-05-09 22:48:57;sistema_arthur;5;Busca de categorias de um produto;Lookup Simples;tuplas por milissegundos;tp/ms;7.17599475058203;0.2787;2;cache quente
2;2026-05-09 22:48:57;sistema_arthur;6;Busca de reviews positivos de um produto;Lookup Simples;tuplas por milissegundos;tp/ms;0.04437597025964614;247.8819;11;cache quente
2;2026-05-09 22:48:57;sistema_arthur;7;Busca de reviews úteis de um produto;Lookup Simples;tuplas por milissegundos;tp/ms;0.0061146952466496615;163.5404;1;cache quente
2;2026-05-09 22:48:57;sistema_arthur;8;Busca de informações resumidas do produto;Lookup Simples;tuplas por milissegundos;tp/ms;3.115691852918366;0.3210;1;cache quente
2;2026-05-09 22:48:57;sistema_arthur;9;Produtos com sales rank alto;Filtros;tuplas por milissegundos;tp/ms;84.667999346112;125.3248;10611;cache quente
2;2026-05-09 22:48:57;sistema_arthur;10;Produtos com muitos downloads;Filtros;tuplas por milissegundos;tp/ms;15.832660417537125;28.3591;449;cache quente
2;2026-05-09 22:48:57;sistema_arthur;11;Reviews com alta utilidade;Filtros;tuplas por milissegundos;tp/ms;231.52970666272537;166.0996;38457;cache quente
2;2026-05-09 22:48:57;sistema_arthur;12;Reviews negativos com muitos votos;Filtros;tuplas por milissegundos;tp/ms;768.8138411223334;208.5824;160361;cache quente
2;2026-05-09 22:48:58;sistema_arthur;13;Produtos do grupo Book;Filtros;tuplas por milissegundos;tp/ms;1765.8934572722237;222.8679;393561;cache quente
2;2026-05-09 22:48:58;sistema_arthur;14;Categorias raiz;Filtros;tuplas por milissegundos;tp/ms;1.0327509176227578;28.0803;29;cache quente
2;2026-05-09 22:48:58;sistema_arthur;15;Reviews recentes;Filtros;tuplas por milissegundos;tp/ms;1259.8651191180966;257.1037;323916;cache quente
2;2026-05-09 22:48:58;sistema_arthur;16;Produtos sem downloads;Filtros;tuplas por milissegundos;tp/ms;0.0;39.7484;0;cache quente
2;2026-05-09 22:48:58;sistema_arthur;17;Produto e identificador interno;Joins;tuplas por milissegundos;tp/ms;2.1491787791811605;0.4653;1;cache quente
2;2026-05-09 22:48:58;sistema_arthur;18;Produto e reviews associados;Joins;tuplas por milissegundos;tp/ms;0.07395686340219422;162.2567;12;cache quente
2;2026-05-09 22:48:58;sistema_arthur;19;Produto e categorias associadas;Joins;tuplas por milissegundos;tp/ms;4.387639171393907;0.4558;2;cache quente
2;2026-05-09 22:48:58;sistema_arthur;20;Produtos similares detalhados;Joins;tuplas por milissegundos;tp/ms;14.286571627671396;0.3500;5;cache quente
2;2026-05-09 22:49:04;sistema_arthur;21;Reviews e dados do produto;Joins;tuplas por milissegundos;tp/ms;1340.405215571355;5664.8869;7593244;cache quente
2;2026-05-09 22:49:04;sistema_arthur;22;Produto com categorias e reviews;Joins;tuplas por milissegundos;tp/ms;0.04347017368442745;552.1027;24;cache quente
2;2026-05-09 22:49:07;sistema_arthur;23;Categorias e produtos associados;Joins;tuplas por milissegundos;tp/ms;1007.6218106742098;2490.7152;2509699;cache quente
2;2026-05-09 22:49:07;sistema_arthur;24;Produtos similares e reviews;Joins;tuplas por milissegundos;tp/ms;0.21844579944671777;361.6458;79;cache quente
2;2026-05-09 22:49:09;sistema_arthur;25;Produto e quantidade de categorias;Joins;tuplas por milissegundos;tp/ms;881.5596062490868;1633.8419;1440329;cache quente
2;2026-05-09 22:49:09;sistema_arthur;26;Quantidade total de produtos;Agregações;tuplas por milissegundos;tp/ms;0.008385824893455698;119.2489;1;cache quente
2;2026-05-09 22:49:09;sistema_arthur;27;Média de avaliações de um produto;Agregações;tuplas por milissegundos;tp/ms;0.006296681074945034;158.8138;1;cache quente
2;2026-05-09 22:49:09;sistema_arthur;28;Maior sales rank;Agregações;tuplas por milissegundos;tp/ms;0.03557175603850576;28.1122;1;cache quente
2;2026-05-09 22:49:09;sistema_arthur;29;Menor sales rank;Agregações;tuplas por milissegundos;tp/ms;0.036129535366184164;27.6782;1;cache quente
2;2026-05-09 22:49:09;sistema_arthur;30;Soma total de votos úteis;Agregações;tuplas por milissegundos;tp/ms;0.005775372589113989;173.1490;1;cache quente
2;2026-05-09 22:49:10;sistema_arthur;31;Quantidade de reviews do produto;Agregações;tuplas por milissegundos;tp/ms;0.0064102488492705206;156.0002;1;cache quente
2;2026-05-09 22:49:10;sistema_arthur;32;Quantidade de reviews por ano;Group By;tuplas por milissegundos;tp/ms;0.02036842325913527;589.1472;12;cache quente
2;2026-05-09 22:49:10;sistema_arthur;33;Quantidade de reviews por nota;Group By;tuplas por milissegundos;tp/ms;0.017270480188737735;289.5113;5;cache quente
2;2026-05-09 22:49:10;sistema_arthur;34;Quantidade de produtos por grupo;Group By;tuplas por milissegundos;tp/ms;0.2664500185891385;41.2835;11;cache quente
2;2026-05-09 22:49:11;sistema_arthur;35;Média de votos úteis por nota;Group By;tuplas por milissegundos;tp/ms;0.015449660499578665;323.6317;5;cache quente
2;2026-05-09 22:49:11;sistema_arthur;36;Quantidade de produtos por categoria;Group By;tuplas por milissegundos;tp/ms;86.50694083815692;289.9767;25085;cache quente
2;2026-05-09 22:49:11;sistema_arthur;37;Top 20 produtos mais baixados;Order By;tuplas por milissegundos;tp/ms;0.12937226339630314;154.5926;20;cache quente
2;2026-05-09 22:49:12;sistema_arthur;38;Top 30 reviews mais úteis;Order By;tuplas por milissegundos;tp/ms;0.07429839947029131;403.7772;30;cache quente
2;2026-05-09 22:49:14;sistema_arthur;39;Produtos acima da média global de avaliações;Subquery;tuplas por milissegundos;tp/ms;105.27405322213338;2450.7463;258000;cache quente
2;2026-05-09 22:49:17;sistema_arthur;40;Produtos com mais reviews que a média;Subquery;tuplas por milissegundos;tp/ms;23.57520870118788;2804.4290;66115;cache quente
3;2026-05-09 22:49:17;sistema_arthur;1;Busca básica de produto por ASIN;Lookup Simples;tuplas por milissegundos;tp/ms;0.21954904199052447;4.5548;1;cache quente
3;2026-05-09 22:49:17;sistema_arthur;2;Busca do identificador interno do produto;Lookup Simples;tuplas por milissegundos;tp/ms;3.2976962396019145;0.3032;1;cache quente
