run;timestamp;sistema;query_id;carga;categoria;metrica;unidade;valor;tempo;num_tuplas;observacao
2;2026-05-10 13:00:16;sistema_arthur;20;Produtos similares detalhados;Joins;tuplas por milissegundos;tp/ms;10.64287203681861;0.4698;5;cache quente
2;2026-05-10 13:00:21;sistema_arthur;21;Reviews e dados do produto;Joins;tuplas por milissegundos;tp/ms;1349.3867254046181;5627.1815;7593244;cache quente
2;2026-05-10 13:00:22;sistema_arthur;22;Produto com categorias e reviews;Joins;tuplas por milissegundos;tp/ms;0.04322111963712344;555.2841;24;cache quente
2;2026-05-10 13:00:24;sistema_arthur;23;Categorias e produtos associados;Joins;tuplas por milissegundos;tp/ms;1038.7472363777388;2416.0825;2509699;cache quente
2;2026-05-10 13:00:25;sistema_arthur;24;Produtos similares e reviews;Joins;tuplas por milissegundos;tp/ms;0.22064380409961012;358.0431;79;cache quente
2;2026-05-10 13:00:26;sistema_arthur;25;Produto e quantidade de categorias;Joins;tuplas por milissegundos;tp/ms;865.2588902622263;1664.6220;1440329;cache quente
2;2026-05-10 13:00:27;sistema_arthur;26;Quantidade total de produtos;Agregações;tuplas por milissegundos;tp/ms;0.008099898970008276;123.4583;1;cache quente
2;2026-05-10 13:00:27;sistema_arthur;27;Média de avaliações de um produto;Agregações;tuplas por milissegundos;tp/ms;0.006324594960968935;158.1129;1;cache quente
2;2026-05-10 13:00:27;sistema_arthur;28;Maior sales rank;Agregações;tuplas por milissegundos;tp/ms;0.037103427436769136;26.9517;1;cache quente
2;2026-05-10 13:00:27;sistema_arthur;29;Menor sales rank;Agregações;tuplas por milissegundos;tp/ms;0.03733293790359621;26.7860;1;cache quente
2;2026-05-10 13:00:27;sistema_arthur;30;Soma total de votos úteis;Agregações;tuplas por milissegundos;tp/ms;0.005829558640652075;171.5396;1;cache quente
2;2026-05-10 13:00:27;sistema_arthur;31;Quantidade de reviews do produto;Agregações;tuplas por milissegundos;tp/ms;0.00642845768164812;155.5583;1;cache quente
2;2026-05-10 13:00:28;sistema_arthur;32;Quantidade de reviews por ano;Group By;tuplas por milissegundos;tp/ms;0.020322750925225314;590.4712;12;cache quente
2;2026-05-10 13:00:28;sistema_arthur;33;Quantidade de reviews por nota;Group By;tuplas por milissegundos;tp/ms;0.01707272702395834;292.8648;5;cache quente
2;2026-05-10 13:00:28;sistema_arthur;34;Quantidade de produtos por grupo;Group By;tuplas por milissegundos;tp/ms;0.27501637722740646;39.9976;11;cache quente
2;2026-05-10 13:00:28;sistema_arthur;35;Média de votos úteis por nota;Group By;tuplas por milissegundos;tp/ms;0.015348112708441832;325.7730;5;cache quente
